city,country,name,state,website 
Phoenix,United States,"DeVry Institute of Technology, Phoenix",Arizona,http://www.phx.devry.edu/
Phoenix,United States,Grand Canyon University,Arizona,http://www.gcu.edu/
Phoenix,United States,University of Advancing Technology (UAT),Arizona,http://www.uat.edu/
Phoenix,United States,University of Phoenix,Arizona,http://www.phoenix.edu/
Phoenix,United States,Western Bible College,Arizona,http://www.westernbible.edu/
Phoenix,United States,Western International University,Arizona,http://www.west.edu/
Glendale,United States,Thunderbird School of Global Management,Arizona,http://www.thunderbird.edu/
Mesa,United States,"Arizona State University, Polytechnic Campus",Arizona,https://campus.asu.edu/polytechnic
Flagstaff,United States,Northern Arizona University,Arizona,http://www.nau.edu/
Santa Clara,United States,Santa Clara University,California,http://www.scu.edu/
Santa Barbara,United States,Antioch University Santa Barbara,California,http://www.antiochsb.edu/
Santa Barbara,United States,Brooks Institute of Photography,California,http://www.brooks.edu/
Santa Barbara,United States,Fielding Institute,California,http://www.fielding.edu/
Santa Barbara,United States,"University of California, Santa Barbara",California,http://www.ucsb.edu/
Santa Barbara,United States,Westmont College,California,http://www.westmont.edu/
Santa Ana,United States,California Coast University,California,http://www.calcoast.edu/
San Marcos,United States,"California State University, San Marcos",California,http://www.csusm.edu/
San Luis Obispo,United States,California Polytechnic State University - San Luis Obispo,California,http://www.calpoly.edu/
San Francisco,United States,Academy of Art College,California,http://www.academyart.edu/
San Francisco,United States,American Conservatory Theater,California,http://www.act-sfbay.org/
San Francisco,United States,Argosy University,California,http://www.argosy.edu/
San Francisco,United States,California College of Podiatric Medicine,California,http://www.ccpm.edu/
San Francisco,United States,California Institute of Integral Studies,California,http://www.ciis.edu/
San Francisco,United States,Golden Gate University,California,http://www.ggu.edu/
San Francisco,United States,Lincoln University San Francisco,California,http://www.lincolnuca.edu/
San Francisco,United States,New College of California,California,http://www.newcollege.edu/
San Francisco,United States,San Francisco Art Institute,California,http://www.sfai.edu/
San Francisco,United States,San Francisco Conservatory of Music,California,http://www.sfcm.edu/
San Francisco,United States,San Francisco State University,California,http://www.sfsu.edu/
San Francisco,United States,Saybrook Institute,California,http://www.saybrook.org/
San Francisco,United States,The Art Institutes International San Francisco,California,http://www.aisf.aii.edu/
San Francisco,United States,"University of California, Hastings College of Law",California,http://www.uchastings.edu/
San Francisco,United States,"University of California, San Francisco",California,http://www.ucsf.edu/
San Francisco,United States,University of San Francisco,California,http://www.usfca.edu/
San Lorenzo,United States,Life Chiropractic College West,California,http://www.lifewest.edu/
San Dimas,United States,Heartland Baptist Bible College,California,http://www.hbbc.edu/
San Jose,United States,National Hispanic University,California,http://www.nhu.edu/
San Jose,United States,Palmer College of Chiropractic West,California,http://www.palmer.edu/PCCW/pcwmain.htm
San Jose,United States,San Jose Christian College,California,http://www.sjchristiancol.edu/
San Jose,United States,San Jose State University,California,http://www.sjsu.edu/
San Diego,United States,Argosy University,California,http://www.argosy.edu/
San Diego,United States,Ashford University ,California,http://www.ashford.edu/
San Diego,United States,California College San Diego,California,http://www.cc-sd.edu/
San Diego,United States,California School of Professional Psychology - San Diego,California,http://www.cspp.edu/catalog/10.htm
San Diego,United States,California Western School of Law,California,http://www.cwsl.edu/
San Diego,United States,Design Institute of San Diego,California,http://www.disd.edu/
San Diego,United States,John Paul the Great Catholic University,California,http://www.jpcatholic.com/
San Diego,United States,National University,California,http://www.nu.edu/
San Diego,United States,Newschool of Architecture and Design,California,http://www.newschoolarch.edu/
San Diego,United States,Pacific College of Oriental Medicine,California,http://www.ormed.edu/
San Diego,United States,Point Loma Nazarene College,California,http://www.ptloma.edu/
San Diego,United States,San Diego State University,California,http://www.sdsu.edu/
San Diego,United States,San Diego University for Integrative Studies,California,http://www.sduis.edu/
San Diego,United States,Stefan University,California,http://www.stefan-university.edu/
San Diego,United States,The Scripps Research Institute,California,http://www.scripps.edu/
San Diego,United States,United States International University,California,http://www.usiu.edu/
San Diego,United States,"University of California, San Diego",California,http://www.ucsd.edu/
San Diego,United States,University of San Diego,California,http://www.sandiego.edu/
San Bernardino,United States,"California State University, San Bernadino",California,http://www.csusb.edu/
San Bernardino,United States,Skadron College,California,http://skadron.com/
Sacramento,United States,"California State University, Sacramento",California,http://www.csus.edu/
Rohnert Park,United States,Sonoma State University,California,http://www.sonoma.edu/
Riverside,United States,California Baptist College,California,http://www.calbaptist.edu/
Riverside,United States,La Sierra University,California,http://www.lasierra.edu/
Riverside,United States,"University of California, Riverside",California,http://www.ucr.edu/
Redlands,United States,University of Redlands,California,http://www.redlands.edu/
Redding,United States,Simpson College,California,http://www.simpsonca.edu/
Pasadena,United States,Art Center College of Design,California,http://www.artcenter.edu/
Pasadena,United States,California Institute of Technology,California,http://www.caltech.edu/
Pasadena,United States,Pacific Oaks College,California,http://www.pacificoaks.edu/
Pasadena,United States,University of the People,California,http://www.uopeople.edu/
Pico Rivera,United States,Quantum-Veritas International University,California,http://www.qvius.edu/
Palo Alto,United States,Institute of Transpersonal Psychology,California,http://www.itp.edu/
Palo Alto,United States,Pacific Graduate School of Psychology,California,http://www.pgsp.edu/
Orinda,United States,John F. Kennedy University,California,http://www.jfku.edu/
Pomona,United States,California State Polytechnic University - Pomona,California,http://www.csupomona.edu/
Pomona,United States,College of Osteopathic Medicine of the Pacific (Western University of Health Sciences),California,http://www.westernu.edu/comp.html
Pomona,United States,"DeVry Institute of Technology, Pomona",California,http://www.pom.devry.edu/
Orange,United States,Chapman University,California,http://www.chapman.edu/
National City,United States,California College for Health Sciences,California,http://www.cchs.edu/
Oakland,United States,California College of Arts and Crafts,California,http://www.ccac-art.edu/
Oakland,United States,Holy Names College,California,http://www.hnc.edu/
Oakland,United States,Mills College,California,http://www.mills.edu/
Oakland,United States,Samuel Merritt College,California,http://www.samuelmerritt.edu/
Oakland,United States,"University of California, Oakland",California,http://www.ucop.edu/
Moraga,United States,St. Mary's College of California,California,http://www.stmarys-ca.edu/
Monterey,United States,Monterey Institute of International Studies,California,http://www.miis.edu/
Monterey,United States,Naval Postgraduate School,California,http://www.nps.navy.mil/
Modesto,United States,Andon College - Modesto,California,http://www.andoncollege.com/
Searcy,United States,Harding University,Arkansas,http://www.harding.edu/
Russellville,United States,Arkansas Tech University,Arkansas,http://www.atu.edu/
Pine Bluff,United States,University of Arkansas at Pine Bluff,Arkansas,http://www.uapb.edu/
Newport,United States,"Arkansas State University, Newport",Arkansas,http://www.asun.edu/
Mountain Home,United States,"Arkansas State University, Mountain Home",Arkansas,http://www.asumh.edu/
Monticello,United States,University of Arkansas at Monticello,Arkansas,http://www.uamont.edu/
Little Rock,United States,Philander Smith College,Arkansas,http://www.philander.edu/
Little Rock,United States,University of Arkansas at Little Rock,Arkansas,http://www.ualr.edu/
Little Rock,United States,University of Arkansas for Medical Sciences,Arkansas,http://www.uams.edu/
Conway,United States,Central Baptist College,Arkansas,http://www.cbc.edu/
Conway,United States,Hendrix College,Arkansas,http://www.hendrix.edu/
Conway,United States,University of Central Arkansas,Arkansas,http://www.uca.edu/
Magnolia,United States,Southern Arkansas University,Arkansas,http://www.saumag.edu/
Clarksville,United States,University of the Ozarks,Arkansas,http://www.ozarks.edu/
Jonesboro,United States,Arkansas State University,Arkansas,http://www.astate.edu/
Fayetteville,United States,University of Arkansas at Fayetteville,Arkansas,http://www.uark.edu/
Fayetteville,United States,University of Arkansas (System),Arkansas,http://www.uasys.edu/
Beebe,United States,"Arkansas State University, Beebe",Arkansas,http://www.asub.edu/
Batesville,United States,Lyon College,Arkansas,http://www.lyon.edu/
Arkadelphia,United States,Henderson State Univerisity,Arkansas,http://www.hsu.edu/
Arkadelphia,United States,Ouachita Baptist University,Arkansas,http://www.obu.edu/
Merced,United States,"University of California, Merced",California,http://www.ucmerced.edu/
Malibu,United States,Pepperdine University,California,http://www.pepperdine.edu/
Los Altos Hills,United States,Foothill-De Anza Community College District,California,http://www.fhda.edu/
Long Beach,United States,"California State University, Long Beach",California,http://www.csulb.edu/
Long Beach,United States,Madison University (Distance Education),California,http://www.madisonu.com/
Long Beach,United States,Trident University,California,http://www.trident.edu/
Los Angeles,United States,American-European School of Management ,California,http://www.aesom.com/
Los Angeles,United States,American Film Institute Center for Advanced Film and Television Studies,California,http://www.afionline.org/cafts/cafts.home.html
Los Angeles,United States,American InterContinental University - Georgia,California,http://www.aiuniv.edu/
Los Angeles,United States,American Jewish University,California,http://www.ajula.edu/
Los Angeles,United States,Antioch University Los Angeles,California,http://www.antiochla.edu/
Los Angeles,United States,Argosy University,California,http://www.argosy.edu/
Los Angeles,United States,California School of Professional Psychology - Los Angels,California,http://www.cspp.edu/catalog/9.htm
Los Angeles,United States,"California State University, Los Angeles",California,http://www.calstatela.edu/
Los Angeles,United States,"California State University, Northridge",California,http://www.csun.edu/
Los Angeles,United States,California University of Management and Sciences,California,http://cauniversity.edu.cufce.org/
Los Angeles,United States,Charles R. Drew University of Medicine and Science,California,http://www.cdrewu.edu/
Los Angeles,United States,"Cleveland Chiropractic College, Los Angeles",California,http://www.clevelandchiropractic.edu/
Los Angeles,United States,Columbia College Hollywood,California,http://www.columbiacollege.edu/
Los Angeles,United States,Gemological Institute of America,California,http://www.gia.edu/
Los Angeles,United States,ICT College,California,http://www.ictcollege.edu/
Los Angeles,United States,Loyola Marymount University,California,http://www.lmu.edu/
Los Angeles,United States,Mount St. Mary's College California,California,http://www.msmc.la.edu/
Los Angeles,United States,Occidental College,California,http://www.oxy.edu/
Los Angeles,United States,Otis College of Art & Design,California,http://www.otisart.edu/
Los Angeles,United States,Phillips Graduate Institute,California,http://www.pgi.edu/
Los Angeles,United States,Southern California Institute of Architecture,California,http://www.sciarc.edu/
Los Angeles,United States,Southwestern University School of Law,California,http://www.swlaw.edu/
Los Angeles,United States,"University of California, Los Angeles",California,http://www.ucla.edu/
Los Angeles,United States,University of California System,California,http://www.universityofcalifornia.edu/
Los Angeles,United States,University of Southern California,California,http://www.usc.edu/
La Verne,United States,University of La Verne,California,http://www.ulaverne.edu/
Loma Linda,United States,Loma Linda University,California,http://www.llu.edu/
La Mirada,United States,Biola University,California,http://www.biola.edu/
Los Angeles,United States,West Coast University,California,http://www.westcoastuniversity.com/
La Mesa,United States,Coleman College,California,http://www.coleman.edu/
